code,WHERE1_프로젝트,WHERE2_동,WHERE3_층,HOW1_공사,HOW2_대공종,HOW3_작업명,HOW4_품명,HOW5_규격,HOW6_세부작업명,WHEN1_시작일,WHEN2종료일,WHEN3_기간(일),WHO1_하도급업체,R1_단위,R2_수량,R3_재료비_단가,R4_노무비_단가,R5_경비_단가,R6_합계_단가,R7_재료비_금액,R8_노무비_금액,R9_경비_금액,R10_합계_금액
인천_00081,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(B1F),2025-11-20,2026-03-10,110,천마시멘트(주),M3,9.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00082,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(1F),2026-03-10,2026-04-15,36,천마시멘트(주),M3,84.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00083,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(2F),2026-04-16,2026-05-20,34,천마시멘트(주),M3,66.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00084,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(3F),2026-05-21,2026-06-10,20,천마시멘트(주),M3,58.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00085,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(4F),2026-06-11,2026-07-05,24,천마시멘트(주),M3,45.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00086,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-80, 버림",철근콘크리트(5F),2026-07-05,2026-08-10,36,천마시멘트(주),M3,18.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00087,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(B1F),2025-11-20,2026-03-10,110,천마시멘트(주),M3,91.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00088,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(1F),2026-03-10,2026-04-15,36,천마시멘트(주),M3,773.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00089,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(2F),2026-04-16,2026-05-20,34,천마시멘트(주),M3,606.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00090,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(3F),2026-05-21,2026-06-10,20,천마시멘트(주),M3,533.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00091,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(4F),2026-06-11,2026-07-05,24,천마시멘트(주),M3,414.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00092,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-18-120",철근콘크리트(5F),2026-07-05,2026-08-10,36,천마시멘트(주),M3,172.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00093,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(B1F),2025-11-20,2026-03-10,110,천마시멘트(주),M3,407.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00094,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(1F),2026-03-10,2026-04-15,36,천마시멘트(주),M3,3448.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00095,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(2F),2026-04-16,2026-05-20,34,천마시멘트(주),M3,2704.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00096,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(3F),2026-05-21,2026-06-10,20,천마시멘트(주),M3,2378.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00097,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(4F),2026-06-11,2026-07-05,24,천마시멘트(주),M3,1847.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00098,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,레미콘(도급),"레미콘, 인천(내륙), 25-27-150",철근콘크리트(5F),2026-07-05,2026-08-10,36,천마시멘트(주),M3,770.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인천_00099,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(B1F),2025-11-20,2026-03-10,110,천마시멘트(주),M3,99.317,1610.0,10379.0,3347.0,15336.0,159901.0,1030815.0,332415.0,1523131.0
인천_00100,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(1F),2026-03-10,2026-04-15,36,천마시멘트(주),M3,840.468,1610.0,10379.0,3347.0,15336.0,1353153.0,8723215.0,2813046.0,12889413.0
인천_00101,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(2F),2026-04-16,2026-05-20,34,천마시멘트(주),M3,659.255,1610.0,10379.0,3347.0,15336.0,1061401.0,6842412.0,2206528.0,10110342.0
인천_00102,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(3F),2026-05-21,2026-06-10,20,천마시멘트(주),M3,579.679,1610.0,10379.0,3347.0,15336.0,933283.0,6016489.0,1940186.0,8889958.0
인천_00103,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(4F),2026-06-11,2026-07-05,24,천마시멘트(주),M3,450.396,1610.0,10379.0,3347.0,15336.0,725137.0,4674656.0,1507474.0,6907267.0
인천_00104,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,무근콘크리트 타설,"슬럼프=8∼12, 1일 타설량=300m3이상, 붐타설",철근콘크리트(5F),2026-07-05,2026-08-10,36,천마시멘트(주),M3,187.885,1610.0,10379.0,3347.0,15336.0,302495.0,1950056.0,628850.0,2881401.0
인천_00105,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(B1F),2025-11-20,2026-03-10,110,(주)동성철근,M3,403.404,1638.0,11011.0,3385.0,16034.0,660776.0,4441883.0,1365523.0,6468182.0
인천_00106,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(1F),2026-03-10,2026-04-15,36,(주)동성철근,M3,3413.785,1638.0,11011.0,3385.0,16034.0,5591780.0,37589185.0,11555662.0,54736627.0
인천_00107,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(2F),2026-04-16,2026-05-20,34,(주)동성철근,M3,2677.743,1638.0,11011.0,3385.0,16034.0,4386142.0,29484624.0,9064159.0,42934925.0
인천_00108,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(3F),2026-05-21,2026-06-10,20,(주)동성철근,M3,2354.522,1638.0,11011.0,3385.0,16034.0,3856707.0,25925639.0,7970056.0,37752402.0
인천_00109,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(4F),2026-06-11,2026-07-05,24,(주)동성철근,M3,1829.403,1638.0,11011.0,3385.0,16034.0,2996561.0,20143551.0,6192527.0,29332640.0
인천_00110,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,철근콘크리트 타설,"슬럼프=15, 1일 타설량=300m3 이상, 붐타설",철근콘크리트(5F),2026-07-05,2026-08-10,36,(주)동성철근,M3,763.143,1638.0,11011.0,3385.0,16034.0,1250030.0,8402980.0,2583243.0,12236252.0
인천_00111,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,섬유보강재,,철근콘크리트(B1F),2025-11-20,2026-03-10,110,천마시멘트(주),M3,20.449,7000.0,0.0,0.0,7000.0,143141.0,0.0,0.0,143141.0
인천_00112,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,섬유보강재,,철근콘크리트(1F),2026-03-10,2026-04-15,36,천마시멘트(주),M3,173.046,7000.0,0.0,0.0,7000.0,1211324.0,0.0,0.0,1211324.0
인천_00113,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,섬유보강재,,철근콘크리트(2F),2026-04-16,2026-05-20,34,천마시멘트(주),M3,135.736,7000.0,0.0,0.0,7000.0,950152.0,0.0,0.0,950152.0
인천_00114,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,섬유보강재,,철근콘크리트(3F),2026-05-21,2026-06-10,20,천마시멘트(주),M3,119.352,7000.0,0.0,0.0,7000.0,835462.0,0.0,0.0,835462.0
인천_00115,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,섬유보강재,,철근콘크리트(4F),2026-06-11,2026-07-05,24,천마시멘트(주),M3,92.733,7000.0,0.0,0.0,7000.0,649133.0,0.0,0.0,649133.0
인천_00116,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,섬유보강재,,철근콘크리트(5F),2026-07-05,2026-08-10,36,천마시멘트(주),M3,38.684,7000.0,0.0,0.0,7000.0,270788.0,0.0,0.0,270788.0
인천_00117,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,와이어메쉬,,철근콘크리트(B1F),2025-11-20,2026-03-10,110,(주)동성철근,㎡,149.099,21.0,985.0,0.0,1006.0,3131.0,146863.0,0.0,149994.0
인천_00118,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,와이어메쉬,,철근콘크리트(1F),2026-03-10,2026-04-15,36,(주)동성철근,㎡,1261.746,21.0,985.0,0.0,1006.0,26497.0,1242820.0,0.0,1269316.0
인천_00119,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,와이어메쉬,,철근콘크리트(2F),2026-04-16,2026-05-20,34,(주)동성철근,㎡,989.702,21.0,985.0,0.0,1006.0,20784.0,974857.0,0.0,995640.0
인천_00120,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,와이어메쉬,,철근콘크리트(3F),2026-05-21,2026-06-10,20,(주)동성철근,㎡,870.239,21.0,985.0,0.0,1006.0,18275.0,857185.0,0.0,875460.0
인천_00121,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,와이어메쉬,,철근콘크리트(4F),2026-06-11,2026-07-05,24,(주)동성철근,㎡,676.153,21.0,985.0,0.0,1006.0,14199.0,666011.0,0.0,680210.0
인천_00122,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,와이어메쉬,,철근콘크리트(5F),2026-07-05,2026-08-10,36,(주)동성철근,㎡,282.061,21.0,985.0,0.0,1006.0,5923.0,277829.0,0.0,283754.0
인천_00123,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(B1F),2025-11-20,2026-03-10,110,(주)거창,M2,439.789,18262.0,37076.0,0.0,55338.0,8031422.0,16305608.0,0.0,24337030.0
인천_00124,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(1F),2026-03-10,2026-04-15,36,(주)거창,M2,3721.688,18262.0,37076.0,0.0,55338.0,67965464.0,137985300.0,0.0,205950764.0
인천_00125,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(2F),2026-04-16,2026-05-20,34,(주)거창,M2,2919.259,18262.0,37076.0,0.0,55338.0,53311507.0,108234445.0,0.0,161545952.0
인천_00126,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(3F),2026-05-21,2026-06-10,20,(주)거창,M2,2566.886,18262.0,37076.0,0.0,55338.0,46876464.0,95169849.0,0.0,142046313.0
인천_00127,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(4F),2026-06-11,2026-07-05,24,(주)거창,M2,1994.404,18262.0,37076.0,0.0,55338.0,36421800.0,73944511.0,0.0,110366310.0
인천_00128,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,합판거푸집 설치 및 해체,"3회, 수직고 7m까지",철근콘크리트(5F),2026-07-05,2026-08-10,36,(주)거창,M2,831.974,18262.0,37076.0,0.0,55338.0,15193531.0,30846311.0,0.0,46039843.0
인천_00129,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(B1F),2025-11-20,2026-03-10,110,(주)거창,M2,28.205,18262.0,37076.0,0.0,55338.0,515082.0,1045734.0,0.0,1560816.0
인천_00130,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(1F),2026-03-10,2026-04-15,36,(주)거창,M2,238.684,18262.0,37076.0,0.0,55338.0,4358856.0,8849466.0,0.0,13208322.0
인천_00131,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(2F),2026-04-16,2026-05-20,34,(주)거창,M2,187.222,18262.0,37076.0,0.0,55338.0,3419048.0,6941443.0,0.0,10360491.0
인천_00132,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(3F),2026-05-21,2026-06-10,20,(주)거창,M2,164.623,18262.0,37076.0,0.0,55338.0,3006347.0,6103566.0,0.0,9109913.0
인천_00133,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(4F),2026-06-11,2026-07-05,24,(주)거창,M2,127.908,18262.0,37076.0,0.0,55338.0,2335854.0,4742313.0,0.0,7078166.0
인천_00134,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,합판거푸집 설치 및 해체,계단실,철근콘크리트(5F),2026-07-05,2026-08-10,36,(주)거창,M2,53.358,18262.0,37076.0,0.0,55338.0,974413.0,1978278.0,0.0,2952692.0
인천_00135,인천소방학교,01_본관동,02_B1,A_건축공사,A03_철근콘크리트공사,본관동 B1 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(B1F),2025-11-20,2026-03-10,110,(주)거창,M2,33.881,14961.0,25472.0,0.0,40433.0,506900.0,863028.0,0.0,1369928.0
인천_00136,인천소방학교,01_본관동,03_F1,A_건축공사,A03_철근콘크리트공사,본관동 1F 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(1F),2026-03-10,2026-04-15,36,(주)거창,M2,286.72,14961.0,25472.0,0.0,40433.0,4289614.0,7303325.0,0.0,11592939.0
인천_00137,인천소방학교,01_본관동,04_F2,A_건축공사,A03_철근콘크리트공사,본관동 2F 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(2F),2026-04-16,2026-05-20,34,(주)거창,M2,224.9,14961.0,25472.0,0.0,40433.0,3364735.0,5728664.0,0.0,9093399.0
인천_00138,인천소방학교,01_본관동,05_F3,A_건축공사,A03_철근콘크리트공사,본관동 3F 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(3F),2026-05-21,2026-06-10,20,(주)거창,M2,197.753,14961.0,25472.0,0.0,40433.0,2958590.0,5037177.0,0.0,7995767.0
인천_00139,인천소방학교,01_본관동,06_F4,A_건축공사,A03_철근콘크리트공사,본관동 4F 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(4F),2026-06-11,2026-07-05,24,(주)거창,M2,153.649,14961.0,25472.0,0.0,40433.0,2298748.0,3913756.0,0.0,6212504.0
인천_00140,인천소방학교,01_본관동,07_F5,A_건축공사,A03_철근콘크리트공사,본관동 5F 철근콘크리트공사,합판거푸집 설치 및 해체,"4회, 수직고 7m까지",철근콘크리트(5F),2026-07-05,2026-08-10,36,(주)거창,M2,64.097,14961.0,25472.0,0.0,40433.0,958934.0,1632642.0,0.0,2591576.0
